,freq,ave,std,ave+std,max
2262,3534.375,0.3292809286570309,0.22547156857522793,1.0056956343827146,0.9147195955717561
2263,3535.9375,0.35820972922510297,0.1837096067778603,0.9093385495586839,0.7602518905364187
2264,3537.5,0.3567640778901964,0.2007073332507951,0.9588860776425816,0.8485964583675804
2265,3539.0625,0.36761150294454875,0.2429168824946639,1.0963621504285403,0.8321140704042003
2266,3540.625,0.34257221055136367,0.22312929322849803,1.0119600902368577,0.8147881922054047
2267,3542.1875,0.3048709931340179,0.18768869501085816,0.8679370781665924,0.7998425597274362
2268,3543.75,0.33661850533077975,0.18368725515105386,0.8876802707839413,0.7638474098865133
2269,3545.3125,0.35181740467484757,0.1710124141775484,0.8648546472074927,0.7558725871357358
2270,3546.875,0.3405949309234125,0.1942306154727741,0.9232867773417348,0.7009831077573542
2271,3548.4375,0.3268183008334922,0.17100267332744437,0.8398263208158254,0.7452663817062047
2272,3550.0,0.34282778218583415,0.17908599351375618,0.8800857627271026,0.720456119365721
2273,3551.5625,0.32200453973894566,0.19320634232133435,0.9016235667029486,0.8714952717172664
2274,3553.125,0.326343771995861,0.20538452732026022,0.9424973539566417,1.0071060908240335
2275,3554.6875,0.36282277820898906,0.21802489053024435,1.016897449799722,0.9533774527091076
2276,3556.25,0.4067372866263396,0.26839028578959395,1.2119081439951216,1.4232862252545002
2277,3557.8125,0.43110813252529595,0.2990538865152137,1.328269792070937,1.483202017730314
2278,3559.375,0.3575474264069207,0.21106439678405806,0.9907406167590949,0.82417834780393
2279,3560.9375,0.3161878745149452,0.1967179842598679,0.9063418272945489,0.8139758557015999
2280,3562.5,0.37678567560720655,0.22610057048693452,1.05508738706801,0.8692121665287482
2281,3564.0625,0.3481895253190916,0.1797737925287489,0.8875109029053383,0.8211998949283095
2282,3565.625,0.37224750117773964,0.2016079630261652,0.9770713902562352,0.8069633989189325
2283,3567.1875,0.3804067477513458,0.18040925911427605,0.921634525094174,0.7417075870760566
2284,3568.75,0.3980671334756946,0.22040794394693347,1.059290965316495,1.08776729176774
2285,3570.3125,0.34356550743638087,0.19073770598009554,0.9157786253766675,0.9373934351675902
2286,3571.875,0.3352204232281233,0.16664194336954385,0.8351462533367549,0.7232835184367616
2287,3573.4375,0.32941306761416067,0.19139559901046538,0.9035998646455567,0.786603921373957
2288,3575.0,0.3518673074251869,0.23749443864740627,1.0643506233674058,1.1043684754388434
2289,3576.5625,0.3403958729109561,0.2063407707155978,0.9594181850577496,0.8488212570546768
2290,3578.125,0.3095830190326754,0.1975474961322749,0.9022255074295,0.8306641282543916
2291,3579.6875,0.38303573376181554,0.1888514448129152,0.9495900682005611,0.924792570484783
2292,3581.25,0.3619338637761081,0.19406680014255318,0.9441342642037676,1.0902517354733132
2293,3582.8125,0.3272930573669897,0.21924756102805112,0.9850357404511432,0.8822314035865286
